1;[2.0, 2.0, 2.0, 7.0, 6.0, 6.0, 6.0, 1.0, 1.0, 2.0, 6.0, 3.0, 3.0, 3.0, 1.0, 5.0, 1.0, 7.0, 9.0, 3.0, 2.0, 9.0, 2.0, 1.0, 0.0, 6.0, 6.0, 2.0, 2.0, 6.0, 4.0, 4.0, 2.0, 5.0, 5.0, 0.0, 9.0, 9.0, 0.0, 2.0, 5.0, 6.0, 4.0, 2.0, 6.0, 3.0, 3.0, 4.0, 6.0, 4.0, 8.0, 5.0, 2.0, 5.0, 3.0, 6.0, 2.0, 9.0, 9.0, 8.0, 4.0, 2.0, 7.0, 4.0, 4.0, 8.0, 6.0, 3.0, 3.0, 5.0, 5.0, 9.0, 7.0, 1.0, 0.0, 9.0, 8.0, 6.0, 2.0, 2.0, 7.0, 7.0, 7.0, 8.0, 1.0, 1.0, 9.0, 9.0, 4.0, 6.0, 2.0, 7.0, 7.0, 9.0, 8.0, 4.0, 0.0, 8.0, 5.0, 3.0, 0.0, 0.0, 5.0, 5.0, 2.0, 8.0, 9.0, 0.0, 5.0, 8.0, 3.0, 6.0, 1.0, 0.0, 2.0, 4.0, 4.0, 3.0, 1.0, 5.0, 7.0];-13630;164.52466797828674;20.66115702479339% idealnego rozwi¹zania
0;[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 5.0, 0.0, 0.0, 3.0, 7.0, 4.0, 4.0, 6.0, 6.0, 5.0, 0.0, 5.0, 2.0, 0.0, 3.0, 7.0, 6.0, 6.0, 3.0, 4.0, 6.0, 7.0, 7.0, 5.0, 6.0, 0.0, 7.0, 5.0, 5.0, 2.0, 5.0, 7.0, 0.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 4.0, 2.0, 0.0, 6.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 3.0, 3.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 0.0, 0.0, 3.0, 3.0, 3.0, 6.0, 4.0, 4.0, 7.0, 1.0, 1.0, 0.0, 0.0, 6.0, 4.0, 2.0, 6.0, 5.0, 2.0, 7.0, 2.0, 2.0, 6.0, 1.0, 6.0, 0.0, 2.0, 7.0, 3.0, 2.0, 5.0, 2.0, 2.0, 6.0, 5.0, 0.0, 0.0, 2.0, 6.0, 6.0, 0.0, 6.0, 6.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 4.0, 1.0, 6.0, 0.0, 5.0];-9136;158.00348377227783;20.66115702479339% idealnego rozwi¹zania
0;[0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 0.0, 0.0, 1.0, 3.0, 3.0, 7.0, 7.0, 6.0, 7.0, 2.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 1.0, 0.0, 6.0, 7.0, 3.0, 3.0, 6.0, 7.0, 5.0, 4.0, 6.0, 2.0, 0.0, 6.0, 3.0, 7.0, 6.0, 6.0, 5.0, 1.0, 1.0, 4.0, 2.0, 2.0, 6.0, 6.0, 2.0, 3.0, 2.0, 4.0, 7.0, 5.0, 5.0, 4.0, 4.0, 0.0, 0.0, 2.0, 3.0, 2.0, 5.0, 2.0, 2.0, 6.0, 4.0, 2.0, 2.0, 7.0, 7.0, 5.0, 4.0, 3.0, 1.0, 0.0, 3.0, 7.0, 7.0, 5.0, 5.0, 6.0, 5.0, 2.0, 2.0, 4.0, 6.0, 0.0, 2.0, 7.0, 3.0, 2.0, 5.0, 7.0, 3.0, 2.0, 0.0, 5.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0, 2.0, 2.0, 0.0, 0.0, 2.0, 1.0, 3.0, 5.0, 1.0, 1.0, 3.0, 6.0, 6.0, 0.0, 4.0, 0.0];-9312;155.60954070091248;29.75206611570248% idealnego rozwi¹zania
2;[0.0, 6.0, 6.0, 3.0, 7.0, 9.0, 8.0, 5.0, 7.0, 7.0, 6.0, 8.0, 5.0, 5.0, 1.0, 9.0, 9.0, 8.0, 10.0, 9.0, 9.0, 4.0, 8.0, 8.0, 5.0, 7.0, 7.0, 1.0, 9.0, 1.0, 7.0, 4.0, 0.0, 4.0, 6.0, 4.0, 0.0, 7.0, 7.0, 3.0, 3.0, 4.0, 8.0, 2.0, 1.0, 1.0, 4.0, 8.0, 8.0, 4.0, 2.0, 2.0, 4.0, 10.0, 10.0, 0.0, 1.0, 2.0, 2.0, 2.0, 5.0, 6.0, 10.0, 1.0, 1.0, 8.0, 8.0, 9.0, 9.0, 9.0, 2.0, 5.0, 4.0, 9.0, 7.0, 3.0, 10.0, 2.0, 6.0, 7.0, 5.0, 1.0, 5.0, 5.0, 4.0, 9.0, 10.0, 8.0, 7.0, 1.0, 5.0, 3.0, 6.0, 5.0, 7.0, 9.0, 8.0, 10.0, 8.0, 2.0, 1.0, 2.0, 3.0, 3.0, 0.0, 10.0, 5.0, 5.0, 9.0, 8.0, 9.0, 3.0, 2.0, 6.0, 9.0, 9.0, 8.0, 8.0, 9.0, 9.0, 7.0];-15239;168.34482526779175;27.27272727272727% idealnego rozwi¹zania
1;[0.0, 8.0, 8.0, 1.0, 7.0, 0.0, 0.0, 9.0, 9.0, 1.0, 2.0, 3.0, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 9.0, 8.0, 2.0, 9.0, 8.0, 1.0, 2.0, 4.0, 4.0, 3.0, 7.0, 1.0, 1.0, 1.0, 2.0, 5.0, 5.0, 2.0, 4.0, 8.0, 9.0, 7.0, 6.0, 4.0, 4.0, 3.0, 1.0, 5.0, 6.0, 6.0, 8.0, 4.0, 4.0, 6.0, 6.0, 2.0, 2.0, 6.0, 1.0, 4.0, 4.0, 9.0, 9.0, 0.0, 0.0, 4.0, 2.0, 2.0, 6.0, 1.0, 6.0, 5.0, 6.0, 2.0, 3.0, 3.0, 5.0, 7.0, 7.0, 7.0, 3.0, 4.0, 0.0, 9.0, 8.0, 8.0, 3.0, 9.0, 9.0, 0.0, 3.0, 6.0, 9.0, 9.0, 9.0, 9.0, 8.0, 3.0, 1.0, 6.0, 0.0, 0.0, 0.0, 8.0, 8.0, 9.0, 5.0, 2.0, 8.0, 2.0, 2.0, 6.0, 3.0, 3.0, 1.0, 1.0, 3.0, 7.0, 7.0, 1.0, 8.0, 8.0, 7.0];-12290;170.04349637031555;22.31404958677686% idealnego rozwi¹zania
0;[3.0, 7.0, 6.0, 5.0, 1.0, 1.0, 7.0, 0.0, 0.0, 5.0, 4.0, 3.0, 7.0, 6.0, 5.0, 3.0, 3.0, 6.0, 2.0, 4.0, 4.0, 7.0, 7.0, 2.0, 5.0, 7.0, 3.0, 0.0, 0.0, 1.0, 0.0, 5.0, 5.0, 7.0, 4.0, 6.0, 6.0, 7.0, 7.0, 6.0, 3.0, 3.0, 1.0, 5.0, 6.0, 3.0, 0.0, 5.0, 5.0, 3.0, 2.0, 3.0, 5.0, 5.0, 4.0, 6.0, 6.0, 3.0, 2.0, 3.0, 1.0, 2.0, 2.0, 6.0, 7.0, 5.0, 1.0, 7.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 1.0, 3.0, 3.0, 1.0, 5.0, 5.0, 2.0, 4.0, 5.0, 3.0, 3.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 2.0, 6.0, 5.0, 0.0, 4.0, 0.0, 1.0, 2.0, 5.0, 0.0, 6.0, 5.0, 3.0, 2.0, 0.0, 4.0, 1.0, 4.0, 3.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 5.0, 7.0, 7.0, 4.0, 4.0];-9744;156.52930760383606;19.00826446280992% idealnego rozwi¹zania
2;[6.0, 7.0, 10.0, 10.0, 2.0, 6.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 6.0, 1.0, 9.0, 9.0, 6.0, 10.0, 8.0, 9.0, 9.0, 5.0, 5.0, 6.0, 7.0, 0.0, 1.0, 6.0, 9.0, 10.0, 3.0, 3.0, 4.0, 6.0, 4.0, 8.0, 7.0, 7.0, 1.0, 3.0, 7.0, 3.0, 9.0, 4.0, 10.0, 5.0, 8.0, 10.0, 4.0, 3.0, 8.0, 2.0, 5.0, 7.0, 0.0, 1.0, 9.0, 2.0, 10.0, 4.0, 3.0, 8.0, 0.0, 1.0, 7.0, 0.0, 1.0, 9.0, 1.0, 4.0, 4.0, 1.0, 3.0, 1.0, 1.0, 0.0, 10.0, 8.0, 10.0, 4.0, 4.0, 5.0, 1.0, 6.0, 1.0, 4.0, 4.0, 10.0, 0.0, 2.0, 3.0, 10.0, 5.0, 7.0, 6.0, 7.0, 10.0, 5.0, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 7.0, 6.0, 5.0, 9.0, 5.0, 6.0, 5.0, 1.0, 6.0, 6.0, 3.0, 3.0, 8.0, 3.0, 0.0, 6.0];-11948;170.03218722343445;26.446280991735538% idealnego rozwi¹zania
1;[9.0, 4.0, 0.0, 4.0, 0.0, 0.0, 8.0, 4.0, 1.0, 4.0, 2.0, 3.0, 3.0, 5.0, 9.0, 4.0, 2.0, 8.0, 4.0, 1.0, 2.0, 2.0, 8.0, 8.0, 5.0, 5.0, 7.0, 3.0, 4.0, 8.0, 0.0, 2.0, 1.0, 3.0, 2.0, 2.0, 9.0, 4.0, 3.0, 4.0, 9.0, 7.0, 8.0, 1.0, 8.0, 7.0, 4.0, 4.0, 2.0, 2.0, 5.0, 5.0, 0.0, 8.0, 2.0, 8.0, 5.0, 7.0, 1.0, 8.0, 3.0, 3.0, 4.0, 4.0, 2.0, 1.0, 6.0, 4.0, 5.0, 5.0, 6.0, 8.0, 5.0, 1.0, 8.0, 2.0, 1.0, 6.0, 2.0, 3.0, 9.0, 6.0, 6.0, 9.0, 1.0, 9.0, 9.0, 4.0, 7.0, 1.0, 2.0, 6.0, 7.0, 9.0, 8.0, 8.0, 8.0, 8.0, 4.0, 7.0, 0.0, 8.0, 4.0, 1.0, 9.0, 0.0, 3.0, 2.0, 5.0, 0.0, 5.0, 0.0, 4.0, 1.0, 3.0, 4.0, 0.0, 3.0, 2.0, 7.0, 7.0];-13040;171.61098623275757;26.446280991735538% idealnego rozwi¹zania
0;[0.0, 1.0, 6.0, 1.0, 1.0, 6.0, 5.0, 6.0, 0.0, 3.0, 3.0, 7.0, 7.0, 6.0, 7.0, 3.0, 0.0, 6.0, 3.0, 3.0, 7.0, 3.0, 4.0, 4.0, 6.0, 7.0, 7.0, 5.0, 1.0, 6.0, 0.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 7.0, 1.0, 1.0, 5.0, 3.0, 3.0, 1.0, 5.0, 4.0, 1.0, 1.0, 7.0, 3.0, 2.0, 4.0, 4.0, 7.0, 5.0, 4.0, 4.0, 3.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 3.0, 7.0, 5.0, 4.0, 2.0, 0.0, 6.0, 6.0, 4.0, 4.0, 3.0, 4.0, 4.0, 0.0, 0.0, 2.0, 4.0, 6.0, 5.0, 5.0, 5.0, 3.0, 0.0, 4.0, 3.0, 1.0, 1.0, 2.0, 6.0, 6.0, 2.0, 5.0, 2.0, 3.0, 3.0, 1.0, 0.0, 6.0, 3.0, 0.0, 7.0, 2.0, 4.0, 4.0, 0.0, 6.0, 1.0, 0.0, 5.0, 1.0, 5.0, 7.0, 1.0, 3.0, 6.0, 1.0, 6.0];-9152;155.599223613739;23.140495867768596% idealnego rozwi¹zania
0;[6.0, 3.0, 1.0, 1.0, 1.0, 4.0, 7.0, 5.0, 5.0, 6.0, 2.0, 0.0, 6.0, 6.0, 6.0, 4.0, 6.0, 0.0, 0.0, 5.0, 6.0, 2.0, 4.0, 6.0, 3.0, 6.0, 6.0, 6.0, 3.0, 0.0, 4.0, 4.0, 0.0, 7.0, 6.0, 3.0, 1.0, 7.0, 3.0, 6.0, 5.0, 3.0, 3.0, 0.0, 4.0, 4.0, 1.0, 7.0, 7.0, 3.0, 2.0, 0.0, 3.0, 6.0, 7.0, 4.0, 5.0, 3.0, 3.0, 5.0, 6.0, 2.0, 1.0, 7.0, 5.0, 1.0, 5.0, 7.0, 6.0, 2.0, 6.0, 4.0, 4.0, 6.0, 6.0, 5.0, 5.0, 0.0, 7.0, 4.0, 3.0, 3.0, 5.0, 6.0, 1.0, 1.0, 3.0, 6.0, 1.0, 1.0, 2.0, 2.0, 0.0, 5.0, 0.0, 4.0, 2.0, 6.0, 6.0, 0.0, 0.0, 4.0, 2.0, 6.0, 0.0, 4.0, 4.0, 1.0, 7.0, 7.0, 1.0, 3.0, 6.0, 3.0, 6.0, 7.0, 4.0, 7.0, 1.0, 6.0, 6.0];-10336;155.48823523521423;22.31404958677686% idealnego rozwi¹zania
0;[2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 0.0, 7.0, 0.0, 0.0, 3.0, 7.0, 7.0, 6.0, 3.0, 7.0, 7.0, 5.0, 3.0, 3.0, 6.0, 6.0, 5.0, 7.0, 6.0, 6.0, 0.0, 7.0, 6.0, 2.0, 5.0, 5.0, 1.0, 0.0, 5.0, 5.0, 1.0, 7.0, 3.0, 6.0, 2.0, 1.0, 3.0, 1.0, 0.0, 7.0, 4.0, 1.0, 5.0, 3.0, 2.0, 7.0, 3.0, 3.0, 0.0, 4.0, 7.0, 4.0, 2.0, 5.0, 5.0, 2.0, 7.0, 3.0, 0.0, 2.0, 5.0, 5.0, 3.0, 6.0, 4.0, 4.0, 4.0, 1.0, 5.0, 0.0, 6.0, 5.0, 6.0, 1.0, 2.0, 4.0, 5.0, 4.0, 1.0, 4.0, 5.0, 5.0, 7.0, 2.0, 3.0, 2.0, 0.0, 7.0, 5.0, 1.0, 4.0, 7.0, 7.0, 6.0, 0.0, 6.0, 5.0, 7.0, 6.0, 6.0, 6.0, 1.0, 2.0, 7.0, 1.0, 0.0, 3.0, 2.0, 7.0, 7.0, 5.0, 1.0, 1.0, 5.0, 0.0];-9424;157.40360522270203;24.793388429752067% idealnego rozwi¹zania
0;[3.0, 5.0, 6.0, 5.0, 1.0, 5.0, 6.0, 3.0, 0.0, 3.0, 1.0, 3.0, 7.0, 6.0, 6.0, 6.0, 5.0, 6.0, 1.0, 6.0, 7.0, 7.0, 7.0, 7.0, 6.0, 3.0, 7.0, 4.0, 4.0, 1.0, 2.0, 5.0, 5.0, 1.0, 2.0, 3.0, 3.0, 7.0, 6.0, 6.0, 1.0, 7.0, 4.0, 1.0, 0.0, 0.0, 2.0, 3.0, 0.0, 3.0, 2.0, 2.0, 0.0, 2.0, 6.0, 4.0, 4.0, 3.0, 3.0, 0.0, 3.0, 6.0, 6.0, 0.0, 2.0, 0.0, 5.0, 3.0, 3.0, 1.0, 7.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 6.0, 0.0, 4.0, 5.0, 5.0, 1.0, 7.0, 7.0, 0.0, 7.0, 1.0, 1.0, 1.0, 2.0, 5.0, 1.0, 1.0, 6.0, 6.0, 0.0, 7.0, 0.0, 0.0, 1.0, 2.0, 4.0, 2.0, 7.0, 7.0, 5.0, 3.0, 3.0, 1.0, 6.0, 2.0, 6.0, 2.0, 1.0, 1.0, 4.0, 4.0, 1.0, 1.0];-7752;155.49091291427612;23.140495867768596% idealnego rozwi¹zania
0;[1.0, 2.0, 2.0, 1.0, 1.0, 6.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 7.0, 6.0, 5.0, 5.0, 2.0, 2.0, 2.0, 0.0, 5.0, 2.0, 0.0, 7.0, 6.0, 3.0, 7.0, 0.0, 4.0, 6.0, 6.0, 0.0, 1.0, 5.0, 2.0, 2.0, 7.0, 7.0, 1.0, 6.0, 5.0, 4.0, 6.0, 5.0, 0.0, 2.0, 1.0, 0.0, 3.0, 6.0, 2.0, 0.0, 0.0, 7.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 6.0, 2.0, 7.0, 7.0, 7.0, 2.0, 1.0, 1.0, 7.0, 7.0, 1.0, 1.0, 4.0, 2.0, 4.0, 7.0, 2.0, 2.0, 2.0, 4.0, 7.0, 3.0, 5.0, 4.0, 3.0, 4.0, 7.0, 1.0, 0.0, 1.0, 1.0, 2.0, 5.0, 0.0, 4.0, 2.0, 7.0, 1.0, 7.0, 0.0, 0.0, 2.0, 1.0, 5.0, 6.0, 7.0, 3.0, 1.0, 1.0, 3.0, 1.0, 4.0, 4.0, 4.0, 2.0, 2.0, 7.0, 3.0, 3.0, 5.0, 3.0];-9008;157.9504418373108;27.27272727272727% idealnego rozwi¹zania
2;[4.0, 6.0, 6.0, 7.0, 2.0, 9.0, 2.0, 10.0, 4.0, 7.0, 7.0, 3.0, 10.0, 2.0, 7.0, 10.0, 1.0, 10.0, 10.0, 2.0, 2.0, 8.0, 4.0, 4.0, 7.0, 7.0, 9.0, 1.0, 8.0, 9.0, 2.0, 0.0, 0.0, 6.0, 6.0, 5.0, 10.0, 9.0, 9.0, 7.0, 0.0, 9.0, 5.0, 5.0, 1.0, 9.0, 9.0, 8.0, 7.0, 9.0, 10.0, 7.0, 1.0, 8.0, 4.0, 0.0, 1.0, 2.0, 2.0, 8.0, 3.0, 3.0, 7.0, 5.0, 10.0, 2.0, 0.0, 0.0, 9.0, 4.0, 4.0, 8.0, 2.0, 9.0, 6.0, 5.0, 2.0, 1.0, 2.0, 0.0, 1.0, 7.0, 5.0, 5.0, 8.0, 0.0, 10.0, 2.0, 8.0, 0.0, 2.0, 7.0, 3.0, 3.0, 7.0, 8.0, 0.0, 10.0, 3.0, 6.0, 1.0, 1.0, 9.0, 9.0, 0.0, 4.0, 8.0, 9.0, 9.0, 1.0, 3.0, 9.0, 8.0, 6.0, 1.0, 4.0, 4.0, 8.0, 8.0, 10.0, 5.0];-15097;169.7239282131195;22.31404958677686% idealnego rozwi¹zania
2;[10.0, 5.0, 5.0, 1.0, 1.0, 7.0, 5.0, 0.0, 0.0, 2.0, 10.0, 5.0, 6.0, 5.0, 7.0, 2.0, 2.0, 0.0, 10.0, 10.0, 2.0, 3.0, 7.0, 7.0, 5.0, 7.0, 0.0, 2.0, 6.0, 9.0, 10.0, 7.0, 3.0, 6.0, 6.0, 10.0, 6.0, 4.0, 4.0, 9.0, 9.0, 2.0, 2.0, 8.0, 6.0, 10.0, 3.0, 9.0, 9.0, 7.0, 9.0, 7.0, 1.0, 2.0, 0.0, 6.0, 6.0, 6.0, 0.0, 5.0, 5.0, 9.0, 7.0, 1.0, 8.0, 0.0, 3.0, 2.0, 4.0, 3.0, 4.0, 4.0, 6.0, 9.0, 0.0, 8.0, 2.0, 0.0, 0.0, 4.0, 8.0, 5.0, 5.0, 4.0, 6.0, 6.0, 7.0, 8.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 7.0, 8.0, 7.0, 10.0, 8.0, 5.0, 1.0, 7.0, 1.0, 3.0, 0.0, 9.0, 8.0, 8.0, 9.0, 0.0, 2.0, 2.0, 4.0, 6.0, 1.0, 0.0, 5.0, 3.0, 0.0, 3.0, 3.0];-14384;172.59220361709595;23.96694214876033% idealnego rozwi¹zania
